Menu ID,Stall Location,Menu TH,Menu EN,Price (Baht),Regional Cuisine,Cooking Method,Food Type,Other details,Main Ingredients, Hidden Ingredients,Food Picture
40138,40,นมหมีปั่นปีโป้,Bear Brand & Pipo jelly milkshake,45,International,Blended,Beverages,Bear Brand & Pipo jelly milkshake (“นมหมีปั่นปีโป้”),"bear brand milk, jelly","sugar, water",
40139,40,นมหมีปั่นคาราเมล,Bear Brand caramel milkshake,45,International,Blended,Beverages,Bear Brand caramel milkshake (“นมหมีปั่นคาราเมล”),"bear brand milk, caramel flavor","sugar, water",
40140,40,มะพร้าวน้ำหอมนมสด สมูทตี้,Fragrant coconut & milk smoothie,40,Tropical,Blended,Beverages,Fragrant coconut & milk smoothie (“มะพร้าวน้ำหอมนมสด สมูทตี้”),"fragrant coconut, milk","sugar, water",
40141,40,มะพร้าวน้ำหอมมัจฉะสมูทตี้,Fragrant coconut & matcha smoothie,60,Japanese/Thai,Blended,Beverages,Fragrant coconut & matcha smoothie (“มะพร้าวน้ำหอมมัจฉะสมูทตี้”),"coconut, matcha","sugar, water",
40142,40,มะพร้าวน้ำหอมกาแฟสมูทตี้,Fragrant coconut & coffee smoothie,50,International,Blended,Beverages,Fragrant coconut & coffee smoothie (“มะพร้าวน้ำหอมกาแฟสมูทตี้”),"coconut, coffee","sugar, water",
40143,40,มะพร้าวน้ำหอมอะโวคาโดสมูทตี้,Fragrant coconut & avocado smoothie,60,Tropical,Blended,Beverages,Fragrant coconut & avocado smoothie (“มะพร้าวน้ำหอมอะโวคาโดสมูทตี้”),"coconut, avocado","sugar, water",
40144,40,มะพร้าวน้ำหอมเผือกสมูทตี้,Fragrant coconut & taro smoothie,45,Tropical,Blended,Beverages,Fragrant coconut & taro smoothie (“มะพร้าวน้ำหอมเผือกสมูทตี้”),"coconut, taro","sugar, water",
40145,40,มะพร้าวน้ำหอมชาไทยสมูทตี้,Fragrant coconut & Thai tea smoothie,45,Thai/Western,Blended,Beverages,Fragrant coconut & Thai tea smoothie (“มะพร้าวน้ำหอมชาไทยสมูทตี้”),"coconut, thai tea","sugar, water",
40146,40,มะพร้าวน้ำหอมวนิลาสมูทตี้,Fragrant coconut & vanilla smoothie,45,Western/Thai,Blended,Beverages,Fragrant coconut & vanilla smoothie (“มะพร้าวน้ำหอมวนิลาสมูทตี้”),"coconut, vanilla flavor","sugar, water",
40147,40,มะพร้าวน้ำหอมเม็ดเจียสมูทตี้,Fragrant coconut & chia seed smoothie,45,Western/Thai,Blended,Beverages,Fragrant coconut & chia seed smoothie (“มะพร้าวน้ำหอมเม็ดเจียสมูทตี้”),"coconut, chia seeds","sugar, water",
40148,40,มะพร้าวน้ำหอมเฉาก๊วยสมูทตี้,Fragrant coconut & grass jelly smoothie,45,Western/Thai,Blended,Beverages,Fragrant coconut & grass jelly smoothie (“มะพร้าวน้ำหอมเฉาก๊วยสมูทตี้”),"coconut, grass jelly","sugar, water",
40149,40,Sheep Coconut สมูทตี้,“Sheep Coconut” smoothie (brand/flavor name),40,Western/Thai,Blended,Beverages,“Sheep Coconut” smoothie (“Sheep Coconut สมูทตี้”),coconut,"sugar, water",
40150,40,น้ำปั่นสุขภาพ base น้ำ สูตร Look So Bright,“Look So Bright” healthy smoothie (water base),60,Western/Thai,Blended,Beverages,“Look So Bright” healthy smoothie (water base),"mixed fruits, vegetables",honey,
40151,40,น้ำปั่นสุขภาพ base น้ำ สูตร Will Love Myself,“Will Love Myself” healthy smoothie (water base),60,Western/Thai,Blended,Beverages,“Will Love Myself” healthy smoothie (water base),"mixed fruits, vegetables",honey,
40152,40,น้ำปั่นสุขภาพ base น้ำ สูตร Living Veggie,“Living Veggie” healthy smoothie (water base),60,Western/Thai,Blended,Beverages,“Living Veggie” healthy smoothie (water base),"mixed fruits, vegetables",honey,
40153,40,น้ำปั่นสุขภาพ base น้ำ สูตร Am I Shapely,“Am I Shapely” healthy smoothie (water base),60,Western/Thai,Blended,Beverages,“Am I Shapely” healthy smoothie (water base),"mixed fruits, vegetables",honey,
40154,40,น้ำปั่นสุขภาพ base น้ำ สูตร Choresterol Bomb,"“Choresterol Bomb” healthy smoothie (water base) (typo from original, but we keep it)",60,Western/Thai,Blended,Beverages,“Choresterol Bomb” healthy smoothie (water base) (typo from data),"mixed fruits, vegetables",honey,
40155,40,น้ำปั่นสุขภาพ base น้ำ สูตร 7 days a Work,“7 days a Work” healthy smoothie (water base),60,Western/Thai,Blended,Beverages,“7 days a Work” healthy smoothie (water base),"mixed fruits, vegetables",honey,
40156,40,น้ำปั่นสุขภาพ base น้ำ สูตร Get It Out,“Get It Out” healthy smoothie (water base),60,Western/Thai,Blended,Beverages,“Get It Out” healthy smoothie (water base),"mixed fruits, vegetables",honey,
40157,40,น้ำปั่นสุขภาพ base น้ำ สูตร Make Good Feeling,“Make Good Feeling” healthy smoothie (water base),60,Western/Thai,Blended,Beverages,“Make Good Feeling” healthy smoothie (water base),"mixed fruits, vegetables",honey,
40158,40,น้ำปั่นสุขภาพ base น้ำ สูตร Protect Me More,“Protect Me More” healthy smoothie (water base),60,Western/Thai,Blended,Beverages,“Protect Me More” healthy smoothie (water base),"mixed fruits, vegetables",honey,
40159,40,"น้ำปั่นสุขภาพ base น้ำ สูตร Hello, Mr.Sun","“Hello, Mr.Sun” healthy smoothie (water base)",60,Western/Thai,Blended,Beverages,"“Hello, Mr.Sun” healthy smoothie (water base)","mixed fruits, vegetables",honey,
40160,40,น้ำปั่นสุขภาพ base น้ำ สูตร Having The Dream,“Having The Dream” healthy smoothie (water base),60,Western/Thai,Blended,Beverages,“Having The Dream” healthy smoothie (water base),"mixed fruits, vegetables",honey,
40161,40,น้ำปั่นสุขภาพ base น้ำ สูตร Hangover,“Hangover” healthy smoothie (water base),60,Western/Thai,Blended,Beverages,“Hangover” healthy smoothie (water base),"mixed fruits, vegetables, water",honey,
40162,40,น้ำปั่นสุขภาพ base น้ำ สูตร All Berry Protein,“All Berry Protein” healthy smoothie (water base),60,Western/Thai,Blended,Beverages,“All Berry Protein” healthy smoothie (water base),"mixed berries, water",honey,
40163,40,น้ำปั่นสุขภาพ base น้ำ สูตร All Berry Bomb ,“All Berry Bomb” healthy smoothie (water base),60,Western/Thai,Blended,Beverages,“All Berry Bomb” healthy smoothie (water base),"mixed berries, water",honey,
40164,40,น้ำปั่นสุขภาพ base น้ำ สูตร Apple Pie,“Apple Pie” healthy smoothie (water base),60,Western/Thai,Blended,Beverages,“Apple Pie” healthy smoothie (water base),"apple, water",supplements,
40165,40,น้ำปั่นสุขภาพ base น้ำ สูตร Choco Protein,“Choco Protein” healthy smoothie (water base),60,Western/Thai,Blended,Beverages,“Choco Protein” healthy smoothie (water base),"cocoa, mixed fruits, water",honey,
40166,40,น้ำปั่นสุขภาพ base น้ำ สูตร Mango Passion,“Mango Passion” healthy smoothie (water base),60,Western/Thai,Blended,Beverages,“Mango Passion” healthy smoothie (water base),"mango, passion fruit, water",honey,
40167,40,น้ำปั่นสุขภาพ base น้ำ สูตร Wonder Melon,“Wonder Melon” healthy smoothie (water base),60,Western/Thai,Blended,Beverages,“Wonder Melon” healthy smoothie (water base),"watermelon, mixed fruits, water",honey,
40168,40,น้ำปั่นสุขภาพ base น้ำ สูตร Watermelon Lychee,“Watermelon Lychee” healthy smoothie (water base),60,Western/Thai,Blended,Beverages,“Watermelon Lychee” healthy smoothie (water base),"watermelon, lychee, water",honey,
40169,40,น้ำปั่นสุขภาพ base น้ำ สูตร Strawberry Monkey,“Strawberry Monkey” healthy smoothie (water base),60,Western/Thai,Blended,Beverages,“Strawberry Monkey” healthy smoothie (water base),"banana, water",honey,
40170,40,น้ำปั่นสุขภาพ base น้ำ สูตร Wonder Berry,“Wonder Berry” healthy smoothie (water base),60,Western/Thai,Blended,Beverages,“Wonder Berry” healthy smoothie (water base),"mixed berries, water",honey,
40171,40,น้ำปั่นสุขภาพ base นมโอ๊ต สูตร Look So Bright,“Look So Bright” healthy smoothie (oat milk base),75,Western/Thai,Blended,Beverages,“Sheep Coconut” smoothie (“Sheep Coconut สมูทตี้”),"coconut, sheep milk, water","sugar, water",
40172,40,น้ำปั่นสุขภาพ base นมโอ๊ต สูตร Will Love Myself,“Will Love Myself” healthy smoothie (oat milk base),75,Western/Thai,Blended,Beverages,“Choco Sheep” smoothie (“ช็อคโก้ sheep สมูทตี้”),"chocolate, sheep milk, water","sugar, water",
40173,40,น้ำปั่นสุขภาพ base นมโอ๊ต สูตร Living Veggie,“Living Veggie” healthy smoothie (oat milk base),75,Western/Thai,Blended,Beverages,“Get It Out” healthy smoothie (water base),"mixed fruits, vegetables, water",honey,
40174,40,น้ำปั่นสุขภาพ base นมโอ๊ต สูตร Am I Shapely,“Am I Shapely” healthy smoothie (oat milk base),75,Western/Thai,Blended,Beverages,“Make Good Feeling” healthy smoothie (water base),"mixed fruits, vegetables, water",honey,
40175,40,น้ำปั่นสุขภาพ base นมโอ๊ต สูตร Choresterol Bomb,“Choresterol Bomb” healthy smoothie (oat milk base),75,Western/Thai,Blended,Beverages,“Protect Me More” healthy smoothie (water base),"mixed fruits, vegetables, water",honey,
40176,40,น้ำปั่นสุขภาพ base นมโอ๊ต สูตร 7 days a Work,“7 days a Work” healthy smoothie (oat milk base),75,Western/Thai,Blended,Beverages,"“Hello, Mr.Sun” healthy smoothie (water base)","mixed fruits, vegetables, water",honey,
40177,40,น้ำปั่นสุขภาพ base นมโอ๊ต สูตร Get It Out,“Get It Out” healthy smoothie (oat milk base),75,Western/Thai,Blended,Beverages,“Living Veggie” healthy smoothie (water base),"mixed vegetables, fruits, water",honey,
40178,40,น้ำปั่นสุขภาพ base นมโอ๊ต สูตร Make Good Feeling,“Make Good Feeling” healthy smoothie (oat milk base),75,Western/Thai,Blended,Beverages,“Am I Shapely” healthy smoothie (water base),"mixed fruits, vegetables, water",honey,
40179,40,น้ำปั่นสุขภาพ base นมโอ๊ต สูตร Protect Me More,“Protect Me More” healthy smoothie (oat milk base),75,Western/Thai,Blended,Beverages,“Choresterol Bomb” healthy smoothie (water base),"mixed fruits, vegetables, water",honey,
40180,40,"น้ำปั่นสุขภาพ base นมโอ๊ต สูตร Hello, Mr.Sun","“Hello, Mr.Sun” healthy smoothie (oat milk base)",75,Western/Thai,Blended,Beverages,“7 days a Work” healthy smoothie (water base),"mixed fruits, vegetables, water",honey,
40181,40,น้ำปั่นสุขภาพ base นมโอ๊ต สูตร Having The Dream,“Having The Dream” healthy smoothie (oat milk base),75,Western/Thai,Blended,Beverages,“Get It Out” healthy smoothie (water base),"mixed fruits, vegetables, water",honey,
40182,40,น้ำปั่นสุขภาพ base นมโอ๊ต สูตร Hangover,“Hangover” healthy smoothie (oat milk base),75,Western/Thai,Blended,Beverages,“Make Good Feeling” healthy smoothie (water base),"mixed fruits, vegetables, water",honey,
40183,40,น้ำปั่นสุขภาพ base นมโอ๊ต สูตร All Berry Protein,“All Berry Protein” healthy smoothie (oat milk base),75,Western/Thai,Blended,Beverages,“Protect Me More” healthy smoothie (water base),"mixed fruits, vegetables, water",honey,
40184,40,น้ำปั่นสุขภาพ base นมโอ๊ต สูตร All Berry Bomb ,“All Berry Bomb” healthy smoothie (oat milk base),75,Western/Thai,Blended,Beverages,"“Hello, Mr.Sun” healthy smoothie (water base)","mixed fruits, vegetables, water",honey,
40185,40,น้ำปั่นสุขภาพ base นมโอ๊ต สูตร Apple Pie,“Apple Pie” healthy smoothie (oat milk base),75,Western/Thai,Blended,Beverages,“Having The Dream” healthy smoothie (water base),"mixed fruits, vegetables, water",honey,
40186,40,น้ำปั่นสุขภาพ base นมโอ๊ต สูตร Choco Protein,“Choco Protein” healthy smoothie (oat milk base),75,Western/Thai,Blended,Beverages,“All Berry Protein” healthy smoothie (water base),"mixed berries, water",honey,
40187,40,น้ำปั่นสุขภาพ base นมโอ๊ต สูตร Mango Passion,“Mango Passion” healthy smoothie (oat milk base),75,Western/Thai,Blended,Beverages,“All Berry Bomb” healthy smoothie (water base),"mixed berries, water",honey,
40188,40,น้ำปั่นสุขภาพ base นมโอ๊ต สูตร Wonder Melon,“Wonder Melon” healthy smoothie (oat milk base),75,Western/Thai,Blended,Beverages,“Apple Pie” healthy smoothie (water base),"apple, water",supplements,
40189,40,น้ำปั่นสุขภาพ base นมโอ๊ต สูตร Watermelon Lychee,“Watermelon Lychee” healthy smoothie (oat milk base),75,Western/Thai,Blended,Beverages,“Choco Protein” healthy smoothie (water base),"cocoa, mixed fruits, water",honey,
